time_hours,Reliability,P_fail,P_H,P_M,P_C,P_Q,P_MC,P_QM,P_QC,P_F
755.0,1.0,0.0,1.105640182604555e-254,2.2738104207694283e-256,3.188896813768823e-257,1.948303307489838e-259,4.109835106237578e-259,1.0390905387860867e-265,1.0,0.0
755.5,1.0,0.0,7.372700941027489e-255,1.5171855557740273e-256,2.1276546994370314e-257,1.2992545003554373e-259,2.7431365898340995e-259,6.929326957328877e-266,1.0,0.0
756.0,1.0,0.0,4.916311836440275e-255,1.0123319791674988e-256,1.4195857738436088e-257,8.66426821804159e-260,1.8309231624878196e-259,4.620922805945793e-266,1.0,0.0
756.5,1.0,0.0,3.2783266629765547e-255,6.754714901851998e-257,9.471569303466775e-258,5.77789363883729e-260,1.2220597921568829e-259,3.081529783770011e-266,1.0,0.0
757.0,1.0,0.0,2.186074859922803e-255,4.507034691582726e-257,6.319490361767578e-258,3.853072617712575e-260,8.156699127506898e-260,2.0549630729361767e-266,1.0,0.0
757.5,1.0,0.0,1.4577324911384768e-255,3.007285008133305e-257,4.216401723122436e-258,2.5694776334837703e-260,5.444225211081228e-260,1.370382080412671e-266,1.0,0.0
758.0,1.0,0.0,9.720545506826006e-256,2.006587435628655e-257,2.813207202104754e-258,1.713493595633251e-260,3.633769487959037e-260,9.13859258786563e-267,1.0,0.0
758.5,1.0,0.0,6.481916642777178e-256,1.3388792135963961e-257,1.8769870288197772e-258,1.1426681592999867e-260,2.4253717691507988e-260,6.0942035790510756e-267,1.0,0.0
759.0,1.0,0.0,4.322313324330163e-256,8.93355922919845e-258,1.252335335826159e-258,7.620048973216783e-261,1.6188213205078918e-260,4.064008390400417e-267,1.0,0.0
759.5,1.0,0.0,2.882232756649212e-256,5.96083986470175e-258,8.355641746355153e-259,5.081540550337952e-261,1.0804860562953183e-260,2.7101431459324974e-267,1.0,0.0
760.0,1.0,0.0,1.921948975040838e-256,3.977316945934274e-258,5.57492206368446e-259,3.3886992380844566e-261,7.211723575460503e-261,1.8072983873825093e-267,1.0,0.0
760.5,1.0,0.0,1.281606370664845e-256,2.6538279181957806e-258,3.719611683025708e-259,2.2598033641241895e-261,4.813474016359527e-261,1.2052232144052585e-267,1.0,0.0
761.0,1.0,0.0,8.546089988126847e-257,1.7707413500331088e-258,2.481739650563228e-259,1.5069827220439229e-261,3.2127567653888095e-261,8.037206222225585e-268,1.0,0.0
761.5,1.0,0.0,5.6987586638847636e-257,1.1815097561892285e-258,1.6558258167917504e-259,1.0049533254489321e-261,2.144355160831151e-261,5.359727770659014e-268,1.0,0.0
762.0,1.0,0.0,3.80008288636331e-257,7.883504289082713e-259,1.1047725982330692e-259,6.701677220006564e-262,1.43124915776197e-261,3.574212324808253e-268,1.0,0.0
762.5,1.0,0.0,2.5339956988786276e-257,5.260186199921019e-259,7.37107707617089e-260,4.46911075869163e-262,9.552860315141772e-262,2.3835153916673017e-268,1.0,0.0
763.0,1.0,0.0,1.689735301558232e-257,3.5098029960178123e-259,4.918003411104341e-260,2.980291373579293e-262,6.376043447414616e-262,1.5894818378914993e-268,1.0,0.0
763.5,1.0,0.0,1.1267601561421778e-257,2.341877515044149e-259,3.2813043452184614e-260,1.9874505415374943e-262,4.255678052957058e-262,1.0599690275984574e-268,1.0,0.0
764.0,1.0,0.0,7.51353450625528e-258,1.5625913910714345e-259,2.1892936464662547e-260,1.3253602172007852e-262,2.840441972949582e-262,7.068557207386702e-269,1.0,0.0
764.5,1.0,0.0,5.010223379745188e-258,1.0426210572946839e-259,1.4607010286025599e-260,8.83835674911324e-263,1.8958446003451308e-262,4.713769862863361e-269,1.0,0.0
765.0,1.0,0.0,3.3409493619875865e-258,6.956765606441552e-260,9.745821864783435e-261,5.893986280963874e-263,1.2653748820087174e-262,3.1434457532696144e-269,1.0,0.0
765.5,1.0,0.0,2.2278333306434215e-258,4.641817534029386e-260,6.502426004745061e-261,3.93049013267276e-263,8.445693999407095e-263,2.0962523434706454e-269,1.0,0.0
766.0,1.0,0.0,1.4855781430261025e-258,3.097195170252413e-260,4.338425904389783e-261,2.6211042608872348e-263,5.637040239414826e-263,1.3979162345693645e-269,1.0,0.0
766.5,1.0,0.0,9.906227672783291e-259,2.066564178708857e-260,2.8946013921736204e-261,1.7479213170499663e-263,3.762414055739358e-263,9.322206788320115e-270,1.0,0.0
767.0,1.0,0.0,6.60573441832694e-259,1.3788881406216154e-260,1.9312796540777995e-261,1.1656266218804137e-263,2.5112023104670622e-263,6.216648503901256e-270,1.0,0.0
767.5,1.0,0.0,4.4048782893770394e-259,9.200448342335694e-261,1.2885503125531142e-261,7.77314972417128e-264,1.6760866915373463e-263,4.1456619851458645e-270,1.0,0.0
768.0,1.0,0.0,2.937289257405455e-259,6.138874599036411e-261,8.597207581370356e-262,5.183637281300189e-264,1.1186929855746084e-263,2.76459464316629e-270,1.0,0.0
768.5,1.0,0.0,1.9586621048023684e-259,4.096079232724649e-261,5.736054415162771e-262,3.4567834397166468e-264,7.46663659568774e-264,1.8436098999235953e-270,1.0,0.0
769.0,1.0,0.0,1.3060876558604743e-259,2.7330511017460866e-261,3.827092240712438e-262,2.305205978241142e-264,4.983549506526079e-264,1.2294379008785357e-270,1.0,0.0
769.5,1.0,0.0,8.709337667832364e-260,1.8235890338118326e-261,2.553432692861562e-262,1.5372598980169055e-264,3.32622943514557e-264,8.198684220728098e-271,1.0,0.0
770.0,1.0,0.0,5.807616531093439e-260,1.2167630380640403e-261,1.703647410097691e-262,1.0251439553525984e-264,2.220062963900451e-264,5.467410948144187e-271,1.0,0.0
770.5,1.0,0.0,3.872672189161352e-260,8.118669501544245e-262,1.1366711529480826e-262,6.836320402492987e-265,1.4817606087232267e-264,3.646021900956743e-271,1.0,0.0
771.0,1.0,0.0,2.5824001644061858e-260,5.417058596237357e-262,7.583850755431646e-263,4.5588988759817486e-265,9.88986727793766e-265,2.4314023068746233e-271,1.0,0.0
771.5,1.0,0.0,1.7220126784263808e-260,3.614448340559319e-262,5.0599303165594586e-263,3.040167453448927e-265,6.600890776711456e-265,1.6214156934377197e-271,1.0,0.0
772.0,1.0,0.0,1.148283564078484e-260,2.4116835905129575e-262,3.375974153310363e-263,2.0273794878496626e-265,4.405693652906735e-265,1.0812644298662929e-271,1.0,0.0
772.5,1.0,0.0,7.657058278674901e-261,1.6091571259761412e-262,2.2524414418264535e-263,1.3519872232706097e-265,2.9405306486979384e-265,7.210567668299755e-272,1.0,0.0
773.0,1.0,0.0,5.105928824303585e-261,1.0736837878265022e-262,1.5028226249664033e-263,9.015921526705445e-266,1.9626225828176884e-265,4.8084709190349205e-272,1.0,0.0
773.5,1.0,0.0,3.404768281764448e-261,7.16397656789805e-263,1.0026786322354785e-263,6.0123970776260375e-266,1.3099283459450993e-265,3.206598072597561e-272,1.0,0.0
774.0,1.0,0.0,2.2703894729849407e-261,4.78004226439217e-263,6.689838213888231e-264,4.009453522008508e-266,8.742949217781594e-266,2.1383660808358135e-272,1.0,0.0
774.5,1.0,0.0,1.513955703431759e-261,3.189401069135749e-263,4.4634357758857204e-264,2.6737617632967885e-266,5.835365179170688e-266,1.426000189061972e-272,1.0,0.0
775.0,1.0,0.0,1.0095456745313914e-261,2.128072176427033e-263,2.977986917813528e-264,1.7830364832479252e-266,3.8947339076120956e-266,9.50948736316761e-273,1.0,0.0
775.5,1.0,0.0,6.731917364919002e-262,1.419918413212341e-263,1.9869004201481734e-264,1.1890435108672371e-266,2.5994843814717028e-266,6.341538371075535e-273,1.0,0.0
776.0,1.0,0.0,4.4890204129826946e-262,9.47414982128217e-264,1.325651105766695e-264,7.929307517299662e-267,1.7349873095010717e-266,4.228946003381194e-273,1.0,0.0
776.5,1.0,0.0,2.993397449170528e-262,6.3214531748955115e-264,8.844681455497371e-265,5.287772617950857e-267,1.1579906755357357e-266,2.820133397434553e-273,1.0,0.0
777.0,1.0,0.0,1.9960765299231367e-262,4.217872257234716e-264,5.901127190413077e-265,3.526227096957272e-267,7.728825328764343e-267,1.880646455902418e-273,1.0,0.0
777.5,1.0,0.0,1.331036583335784e-262,2.814295784128239e-264,3.937200901902665e-265,2.3515151529308207e-267,5.158478122735276e-267,1.2541360866227826e-273,1.0,0.0
778.0,1.0,0.0,8.875703709849337e-263,1.8777850550427048e-264,2.626878573911485e-265,1.568141618972528e-267,3.442939290023674e-267,8.363386461137924e-274,1.0,0.0
778.5,1.0,0.0,5.918553804704835e-263,1.2529156594287848e-264,1.7526380758716573e-265,1.0457377294530086e-267,2.297930069259185e-267,5.577244229350316e-274,1.0,0.0
779.0,1.0,0.0,3.94664809510419e-263,8.359833297277828e-265,1.169349431598088e-265,6.973651974546483e-268,1.5337123807068456e-267,3.719265285769919e-274,1.0,0.0
779.5,1.0,0.0,2.631729253556448e-263,5.577932039831171e-265,7.801824876786386e-266,4.650479760842465e-268,1.0236481623607549e-267,2.4802453653855617e-274,1.0,0.0
780.0,1.0,0.0,1.754906618762506e-263,3.7217623782262963e-265,5.2053257054931864e-266,3.101239050360704e-268,6.832146524167829e-268,1.653987158474112e-274,1.0,0.0
780.5,1.0,0.0,1.1702181128300457e-263,2.483269680536022e-265,3.4729572987082935e-266,2.068105671357056e-268,4.5599838631876916e-268,1.1029850255732672e-274,1.0,0.0
781.0,1.0,0.0,7.803323646708736e-264,1.6569101279784093e-265,2.3171321388921543e-266,1.3791458713993293e-268,3.043470619525594e-268,7.355413555322596e-275,1.0,0.0
781.5,1.0,0.0,5.203462437273626e-264,1.1055384237035001e-265,1.5459732738083855e-266,9.19703158892339e-269,2.0313024655730046e-268,4.9050627948750985e-275,1.0,0.0
782.0,1.0,0.0,3.469806272553828e-264,7.376469525488692e-266,1.031461413950768e-266,6.133172067036608e-269,1.3557504348839204e-268,3.2710112955286516e-275,1.0,0.0
782.5,1.0,0.0,2.3137585240957484e-264,4.9217900775248934e-266,6.881828003094993e-267,4.089993486403508e-269,9.048666547484885e-269,2.1813206587705556e-275,1.0,0.0
783.0,1.0,0.0,1.5428753328886853e-264,3.283956858254819e-266,4.591498705779873e-267,2.7274706135309144e-269,6.039334601648908e-269,1.4546448627543168e-275,1.0,0.0
783.5,1.0,0.0,1.0288300477538782e-264,2.1911475468150942e-266,3.0634087081892935e-267,1.818852746571122e-269,4.030818798720766e-269,9.70050712509159e-276,1.0,0.0
784.0,1.0,0.0,6.860510662124993e-265,1.461994120538185e-266,2.0438792911781904e-267,1.2129279303560041e-269,2.6902778462307365e-269,6.468921735871743e-276,1.0,0.0
784.5,1.0,0.0,4.574769822079517e-265,9.754824330401704e-267,1.3636576991475437e-267,8.088583063462542e-270,1.795563101984219e-269,4.313892824313209e-276,1.0,0.0
785.0,1.0,0.0,3.0505774213791547e-265,6.508682748469389e-267,9.098196643836477e-268,5.393987045460161e-270,1.1984057567109123e-269,2.8767810008822217e-276,1.0,0.0
785.5,1.0,0.0,2.0342056465691483e-265,4.342767488010753e-267,6.070229273219339e-268,3.5970572074305166e-270,7.998467392542965e-270,1.9184224540880187e-276,1.0,0.0
786.0,1.0,0.0,1.3564620860083058e-265,2.8976096317702967e-267,4.049996944936222e-268,2.3987488916177922e-270,5.3383783308856075e-270,1.279327373488554e-276,1.0,0.0
786.5,1.0,0.0,9.045247681232697e-266,1.933361205169128e-267,2.702116827599312e-268,1.5996398905336674e-270,3.562965343297193e-270,8.531376973604681e-277,1.0,0.0
787.0,1.0,0.0,6.031610205605444e-266,1.2899888237984205e-267,1.802824180035829e-268,1.066742653725883e-270,2.378009176436073e-270,5.689270312921973e-277,1.0,0.0
787.5,1.0,0.0,4.0220370911286966e-266,8.607137094531519e-268,1.2028250181315658e-268,7.113725324189957e-271,1.587139622745137e-270,3.7939709529316684e-277,1.0,0.0
788.0,1.0,0.0,2.682000628518929e-266,5.742900850535136e-268,8.025116711016587e-269,4.743889015192587e-271,1.0592937785819343e-270,2.530063554937977e-277,1.0,0.0
788.5,1.0,0.0,1.78842890018136e-266,3.831808016249531e-268,5.35426778807299e-269,3.1635299055312377e-271,7.069967050107186e-271,1.6872088950147907e-277,1.0,0.0
789.0,1.0,0.0,1.1925716560216436e-266,2.5566777415011447e-268,3.572305941293297e-269,2.1096449239412856e-271,4.718652971503877e-271,1.1251392584108726e-277,1.0,0.0
789.5,1.0,0.0,7.952382980402415e-267,1.7058783801632175e-268,2.383400524100378e-269,1.4068467191113582e-271,3.149331442236712e-271,7.503151175394225e-278,1.0,0.0
790.0,1.0,0.0,5.302859140385797e-267,1.1382036284247248e-268,1.590176174877442e-269,9.381757338846109e-272,2.1019306409322007e-271,5.0035830387875624e-278,1.0,0.0
790.5,1.0,0.0,3.536086621088541e-267,7.594368956617828e-269,1.0609460039856241e-269,6.256358197640305e-272,1.4028720911223024e-271,3.3367104612967064e-278,1.0,0.0
791.0,1.0,0.0,2.3579560121847177e-267,5.067143994426679e-269,7.078498560532295e-270,4.1721413335289686e-272,9.363052364412353e-272,2.2251327747417588e-278,1.0,0.0
791.5,1.0,0.0,1.5723473860169444e-267,3.38091790899184e-269,4.722683512250819e-270,2.782251689177305e-272,6.24908615340789e-272,1.4838613903880263e-278,1.0,0.0
792.0,1.0,0.0,1.048482791680104e-267,2.255827220165861e-269,3.150912659469294e-270,1.855384029283617e-272,4.170760535202024e-272,9.895340326355187e-279,1.0,0.0
792.5,1.0,0.0,6.991560352538136e-268,1.5051398934897203e-269,2.1022468762048544e-270,1.237289164438272e-272,2.7836439366863847e-272,6.5988481135704e-279,1.0,0.0
793.0,1.0,0.0,4.662157219085502e-268,1.004263614695621e-269,1.4025905064499303e-270,8.25103827382267e-273,1.8578549088544782e-272,4.400535467312491e-279,1.0,0.0
793.5,1.0,0.0,3.108849647215071e-268,6.700672885497412e-270,9.357889289626726e-271,5.502321849418953e-273,1.2399654680641601e-272,2.9345594725469933e-279,1.0,0.0
794.0,1.0,0.0,2.073063106800393e-268,4.470838000598791e-270,6.243451460112381e-271,3.6693013025205062e-273,8.275744462711802e-273,1.956952577922579e-279,1.0,0.0
794.5,1.0,0.0,1.382373267432444e-268,2.9830413828561043e-270,4.165540923753854e-271,2.446925553664067e-273,5.523371303181883e-273,1.3050215531604916e-279,1.0,0.0
795.0,1.0,0.0,9.218030286889137e-269,1.9903499904201926e-270,2.7791878385029345e-271,1.631766955679835e-273,3.6863884131663706e-273,8.702721054185302e-280,1.0,0.0
795.5,1.0,0.0,6.146826213431385e-269,1.3280042113996422e-270,1.8542326558341272e-271,1.0881668924280454e-273,2.460354188725398e-273,5.803532741673123e-280,1.0,0.0
796.0,1.0,0.0,4.0988661701260516e-269,8.860725490884953e-271,1.2371158748408735e-271,7.256594894942727e-274,1.64207828670184e-273,3.8701679390596347e-280,1.0,0.0
796.5,1.0,0.0,2.733232288866848e-269,5.91206146857213e-271,8.253846052059023e-272,4.839162944807951e-274,1.0959475552591472e-273,2.580876238661704e-280,1.0,0.0
797.0,1.0,0.0,1.8225915252740654e-269,3.9446495760106564e-271,5.506836457145188e-272,3.2270642295437023e-274,7.31451228584774e-274,1.7210938154037354e-280,1.0,0.0
797.5,1.0,0.0,1.2153521972982486e-269,2.6319506729350566e-271,3.6740733631159715e-272,2.1520133904807105e-274,4.881807647174526e-274,1.1477357390028932e-280,1.0,0.0
798.0,1.0,0.0,8.104289650175842e-270,1.756090494622704e-271,2.4512821322570138e-272,1.4351005326527683e-274,3.2581842620139e-274,7.653837948640472e-281,1.0,0.0
798.5,1.0,0.0,5.404154522446588e-270,1.1716984849926291e-271,1.6354550270056853e-272,9.570170571411484e-275,2.1745545605587637e-274,5.1040699415038045e-281,1.0,0.0
799.0,1.0,0.0,3.6036330589253105e-270,7.817802136481514e-272,1.0911482075373379e-272,6.3820033460419e-275,1.4513249634679616e-274,3.403721104156308e-281,1.0,0.0
799.5,1.0,0.0,2.40299776208106e-270,5.216188902026232e-272,7.27995529403154e-273,4.2559289899989524e-275,9.686317756412899e-275,2.2698194563205467e-281,1.0,0.0
800.0,1.0,0.0,1.6023824152308799e-270,3.480340837172309e-272,4.8570604937593025e-273,2.8381262805652405e-275,6.464760623563992e-275,1.513661126834493e-281,1.0,0.0
800.5,1.0,0.0,1.0685109429388368e-270,2.3221489567279224e-272,3.240545655014008e-273,1.8926445288858953e-275,4.3146530190684784e-275,1.0094062687155241e-281,1.0,0.0
801.0,1.0,0.0,7.125113358258726e-271,1.5493809164793762e-272,2.1620344426181774e-273,1.2621366807468036e-275,2.8796452825898792e-275,6.731367998342545e-282,1.0,0.0
801.5,1.0,0.0,4.751213892897203e-271,1.0337753239807155e-272,1.4424703804801283e-273,8.416736283485973e-276,1.9219045022245727e-275,4.488907604522036e-282,1.0,0.0
802.0,1.0,0.0,3.168234990941417e-271,6.8975356137548385e-273,9.623898464120781e-274,5.612819131603675e-276,1.2826976703045e-275,2.993491266767357e-282,1.0,0.0
802.5,1.0,0.0,2.1126628234589427e-271,4.6021585125486655e-273,6.420886500299099e-274,3.74298745788412e-276,8.56084236158158e-276,1.9962518011282813e-282,1.0,0.0
803.0,1.0,0.0,1.4087794050589858e-271,3.0706408706698662e-273,4.283894694525131e-274,2.496063861379531e-276,5.713580977348173e-276,1.331228610896233e-282,1.0,0.0
803.5,1.0,0.0,9.394113391312393e-272,2.048784647379423e-273,2.858132859649388e-274,1.6645352994220573e-276,3.813291162247329e-276,8.877485289776733e-283,1.0,0.0
804.0,1.0,0.0,6.264243081062065e-272,1.366983989553843e-273,1.90689101567435e-274,1.1100187712148512e-276,2.5450202395230846e-276,5.920075919213432e-283,1.0,0.0
804.5,1.0,0.0,4.177162840606491e-272,9.120746332494441e-274,1.272240350259507e-274,7.402316206608991e-277,1.6985651448359226e-276,3.9478858547924305e-283,1.0,0.0
805.0,1.0,0.0,2.7854425780018367e-272,6.085512500735523e-274,8.488135269670853e-275,4.936338573184147e-277,1.133634018342763e-276,2.6327031624720223e-283,1.0,0.0
805.5,1.0,0.0,1.857406725905619e-272,4.060352823840283e-274,5.6631133233561594e-275,3.291866711592135e-277,7.56594581182079e-277,1.755655087245115e-283,1.0,0.0
806.0,1.0,0.0,1.2385678931907088e-272,2.709132338043022e-274,3.7783139918180316e-275,2.1952275350149804e-277,5.049556993232033e-277,1.1707832481931738e-283,1.0,0.0
806.5,1.0,0.0,8.259098045932355e-273,1.8075757261542484e-274,2.520813262156145e-275,1.4639182911020916e-277,3.370101847162799e-277,7.807532430298297e-284,1.0,0.0
807.0,1.0,0.0,5.507384852080981e-273,1.2060425050484696e-274,1.6818340385245902e-275,9.762344500829024e-278,2.2492227586300573e-277,5.206562550703287e-284,1.0,0.0
807.5,1.0,0.0,3.6724697709417987e-273,8.04689919899245e-275,1.1220841695854048e-275,6.510156335286341e-278,1.501141422692518e-277,3.472069263132196e-284,1.0,0.0
808.0,1.0,0.0,2.4488999009003687e-273,5.3690115938133334e-275,7.48630587741211e-276,4.341389013560413e-278,1.0018678626348573e-277,2.3153980676836288e-284,1.0,0.0
808.5,1.0,0.0,1.632991174517384e-273,3.582283530162576e-275,4.994701459940371e-276,2.8951160988944746e-278,6.686502012523023e-278,1.5440556514302827e-284,1.0,0.0
809.0,1.0,0.0,1.0889216725727475e-273,2.3901513647772944e-275,3.332355585977305e-276,1.9306487235355875e-278,4.462592294046408e-278,1.0296751424532841e-284,1.0,0.0
809.5,1.0,0.0,7.261217497694487e-274,1.5947429394936185e-275,2.223273929899726e-276,1.287480134070358e-278,2.978345942071085e-278,6.866532882528605e-285,1.0,0.0
810.0,1.0,0.0,4.841971730092659e-274,1.0640347349792828e-275,1.4833186222583495e-276,8.585741475606646e-279,1.9877546068394353e-278,4.579043573713318e-285,1.0,0.0
810.5,1.0,0.0,3.2287547153711383e-274,7.0993854766572695e-276,9.89636622768382e-277,5.725521826050774e-279,1.3266308594823582e-278,3.0535992817556384e-285,1.0,0.0
811.0,1.0,0.0,2.1530189751504118e-274,4.736805419163393e-276,6.602629136407969e-277,3.818144304170159e-279,8.853951148761333e-279,2.036335393424229e-285,1.0,0.0
811.5,1.0,0.0,1.4356899535568747e-274,3.1604590474377925e-276,4.405121442820736e-277,2.546182907169989e-279,5.909134117100364e-279,1.3579587293387287e-285,1.0,0.0
812.0,1.0,0.0,9.573560040733703e-275,2.1086991588850228e-276,2.938994030635451e-277,1.6979576535695293e-279,3.943758137901805e-279,9.055737583538354e-286,1.0,0.0
812.5,1.0,0.0,6.383902849390682e-275,1.406950823281158e-276,1.9608273632123983e-277,1.1323067803188173e-279,2.6320637192229926e-279,6.038945126901105e-286,1.0,0.0
813.0,1.0,0.0,4.256955136548674e-275,9.387350784812438e-277,1.3082171872208033e-277,7.550945876474428e-280,1.7566378077389776e-279,4.0271548960945567e-286,1.0,0.0
813.5,1.0,0.0,2.8386501897217595e-275,6.263354767552743e-277,8.728109363171343e-278,5.035453655671396e-280,1.1723782528942991e-279,2.6855644626083014e-286,1.0,0.0
814.0,1.0,0.0,1.8928869675944837e-275,4.1789850024718736e-277,5.823181750991493e-278,3.3579625289072436e-280,7.824434937350601e-280,1.7909061384303936e-286,1.0,0.0
814.5,1.0,0.0,1.26222705603618e-275,2.7882675846857546e-277,3.8850834245326376e-278,2.2393041470305957e-280,5.22201259962794e-280,1.1942907403979287e-286,1.0,0.0
815.0,1.0,0.0,8.416863596532929e-276,1.860363986250199e-277,2.5920309925186453e-278,1.4933111905618257e-280,3.48515862459567e-280,7.964294333070609e-287,1.0,0.0
815.5,1.0,0.0,5.612587090718375e-276,1.241255638202201e-277,1.7293379378940886e-278,9.958353788530762e-281,2.3259848755016653e-280,5.311100685920709e-287,1.0,0.0
816.0,1.0,0.0,3.74262140399596e-276,8.281793199002028e-278,1.15377038197983e-278,6.640866953497738e-281,1.5523545773134724e-280,3.5417814919601504e-287,1.0,0.0
816.5,1.0,0.0,2.4956788638189056e-276,5.525700811335367e-278,7.697660297751688e-279,4.4285546055225446e-281,1.0360355797346089e-280,2.361886316242343e-287,1.0,0.0
817.0,1.0,0.0,1.6641846232863439e-276,3.6868051745443094e-278,5.135679763126895e-279,2.953243284523711e-281,6.914457602173468e-281,1.5750567723976895e-287,1.0,0.0
817.5,1.0,0.0,1.1097222886059888e-276,2.4598739190738114e-278,3.426391372328775e-279,1.96941137757461e-281,4.614676592388283e-281,1.050348528185164e-287,1.0,0.0
818.0,1.0,0.0,7.399921502681867e-277,1.6412522904017073e-278,2.285997963641946e-279,1.3133293700394475e-281,3.079811432858214e-281,7.004395276295975e-288,1.0,0.0
818.5,1.0,0.0,4.934463226348316e-277,1.0950594071816707e-278,1.5251569903679173e-279,8.75811950596553e-282,2.055448920896933e-281,4.6709783913948694e-288,1.0,0.0
819.0,1.0,0.0,3.2904304894801033e-277,7.306339588006228e-279,1.0175437692141104e-279,5.8404737154466965e-282,1.3717941808751058e-281,3.1149068683393895e-288,1.0,0.0
819.5,1.0,0.0,2.194146011320587e-277,4.8748568300095625e-279,6.788776146067254e-280,3.89480103794896e-282,9.155265213762356e-282,2.077218926355607e-288,1.0,0.0
820.0,1.0,0.0,1.4631145481984364e-277,3.2525480086772464e-279,4.52928571134003e-280,2.597302160825545e-282,6.110160373904606e-282,1.385222292403402e-288,1.0,0.0
820.5,1.0,0.0,9.756434485695381e-278,2.1701282702685727e-279,3.0218143961185375e-280,1.7320470015898466e-282,4.077875813424437e-282,9.237547180813278e-289,1.0,0.0
821.0,1.0,0.0,6.505848362376898e-278,1.4479278861302164e-279,2.0160704056834385e-280,1.1550395777906499e-282,2.7215423026851004e-282,6.160186541128428e-289,1.0,0.0
821.5,1.0,0.0,4.3382716274372037e-278,9.66069340481228e-280,1.345065531081317e-280,7.702541640918866e-283,1.8163347426540104e-282,4.108005855783255e-289,1.0,0.0
822.0,1.0,0.0,2.892874174913996e-278,6.445691351452683e-280,8.9738960162817e-281,5.136546693886902e-283,1.2122059153033928e-282,2.7394806733206626e-289,1.0,0.0
822.5,1.0,0.0,1.9290449539758495e-278,4.3006148631650775e-280,5.987126894547449e-281,3.4253773563672295e-283,8.090150782130521e-283,1.8268606622641682e-289,1.0,0.0
823.0,1.0,0.0,1.2863381569543438e-278,2.8694022668027986e-280,3.994438452273087e-281,2.2842603478698634e-283,5.399288597570095e-283,1.218267347023894e-289,1.0,0.0
823.5,1.0,0.0,8.577642789642388e-279,1.9144858573853382e-280,2.6649731982564527e-281,1.5232906484322262e-283,3.6034307160693425e-283,8.124184549920071e-290,1.0,0.0
824.0,1.0,0.0,5.7197989058265575e-279,1.2773582815609312e-280,1.7779919845488492e-281,1.0158274571670917e-283,2.4048916818748144e-283,5.41772495374596e-290,1.0,0.0
824.5,1.0,0.0,3.814113075750809e-279,8.522620175846555e-281,1.1862236906742709e-281,6.77418597288425e-284,1.6049982897116823e-283,3.6128848692230175e-290,1.0,0.0
825.0,1.0,0.0,2.54335139995819e-279,5.686347286576938e-281,7.91413090362246e-282,4.5174596234301336e-284,1.0711575120285753e-283,2.4093022594018452e-290,1.0,0.0
825.5,1.0,0.0,1.695973930294642e-279,3.793966284377894e-281,5.280070330517214e-282,3.01253041542178e-284,7.148778027571852e-284,1.6066765313520793e-290,1.0,0.0
826.0,1.0,0.0,1.1309202386608232e-279,2.531356979710266e-281,3.5227029843056095e-282,2.008947547164812e-284,4.7710063826803946e-284,1.0714344558854987e-290,1.0,0.0
826.5,1.0,0.0,7.541275035934401e-280,1.688935887526378e-281,2.3502398698539338e-282,1.339694428884448e-284,3.18410876416117e-284,7.145008727682435e-291,1.0,0.0
827.0,1.0,0.0,5.0287214980740695e-280,1.1268672938682604e-281,1.5680077104954663e-282,8.933937328030933e-285,2.125032137311161e-284,4.764747766178174e-291,1.0,0.0
827.5,1.0,0.0,3.3532843961656414e-280,7.518517687899653e-282,1.0461261084399395e-282,5.957719447839635e-285,1.4182174431677404e-284,3.1774378388744068e-291,1.0,0.0
828.0,1.0,0.0,2.236058657429023e-280,5.016392606204597e-282,6.979426384332692e-283,3.972987432856569e-285,9.464983370570472e-285,2.1189182792372965e-291,1.0,0.0
828.5,1.0,0.0,1.4910630083092733e-280,3.3469610180639934e-282,4.656453428205124e-283,2.6494414769520563e-285,6.316792350048415e-285,1.4130298892416122e-291,1.0,0.0
829.0,1.0,0.0,9.942802204055647e-281,2.2331075059392447e-282,3.1066379246853763e-283,1.7668165835646423e-285,4.21573263010545e-285,9.422984695558635e-292,1.0,0.0
829.5,1.0,0.0,6.630123282387046e-281,1.4899388712383191e-282,2.0726494664849966e-283,1.1782259928038965e-285,2.8135149772874932e-285,6.283847250946725e-292,1.0,0.0
830.0,1.0,0.0,4.421141428491878e-281,9.940932214749595e-283,1.3828049381121996e-283,7.857162377453275e-286,1.877695292183563e-285,4.190470135281599e-292,1.0,0.0
830.5,1.0,0.0,2.948133948376579e-281,6.632627645957919e-283,9.225625653085294e-284,5.239656950410131e-286,1.253143245764415e-285,2.7944727347074657e-292,1.0,0.0
831.0,1.0,0.0,1.9658936313501475e-281,4.425312698512508e-283,6.155035736049568e-284,3.4941373762972903e-286,8.363268359430636e-286,1.863532622690565e-292,1.0,0.0
831.5,1.0,0.0,1.3109098288804781e-281,2.95258326629169e-283,4.1064370848197433e-284,2.3301135972656573e-286,5.581501715014596e-286,1.2427223799535279e-292,1.0,0.0
832.0,1.0,0.0,8.741493191954713e-282,1.9699726076083148e-283,2.7396785670690973e-284,1.55386830776899e-286,3.724995975193293e-286,8.287265177310058e-293,1.0,0.0
832.5,1.0,0.0,5.8290586843984685e-282,1.3143712894600922e-283,1.8278219799661245e-284,1.0362184492184948e-286,2.485995103477391e-286,5.526476763322256e-293,1.0,0.0
833.0,1.0,0.0,3.8869703836677464e-282,8.769519218245388e-284,1.2194613031069298e-284,6.910165169116019e-287,1.659107192591354e-286,3.685407008685592e-293,1.0,0.0
